Trait	Marker	Locus	Locus_pos	marker_F	marker_p	markerR2	markerDF	markerMS	errorDF	errorMS	modelDF	modelMS
EarDia	PHM9418.11	1	96545939	0.08996145798428182	0.9140001681262045	7.939381110258421E-4	2.0	1.3114957323839462	219.0	14.578417933300864	4.0	27.77492164767068
EarDia	PZA02763.1	1	101421538	1.4111075675599405	0.2461977767101835	0.013152124887172614	2.0	19.613274376096115	208.0	13.899205721085462	4.0	22.87269455432329
EarDia	PZA00939.1	1	106026234	0.12764923593445868	0.8802274927891119	0.001138051986738541	2.0	1.8659461353979623	219.0	14.617761882695715	4.0	19.47582256375324
EarDia	PZA01254.2	1	106204446	0.04334484948609569	0.9575890352477087	3.733982137025256E-4	2.0	0.6287179929759077	227.0	14.505021944477857	4.0	18.726722240788376
EarDia	PZA02070.1	1	114236990	1.5010701342419772	0.22508581934695782	0.012699166683830174	2.0	21.49447067525125	228.0	14.319431307655524	4.0	30.086948419884948
EarDia	PZA00205.7	1	118507445	0.4685899218175834	0.6264963096330762	0.0040583167086617085	2.0	6.888838586203974	224.0	14.701209448729285	4.0	25.463294191869977
EarDia	PZA00010.5	1	119703101	2.1235979079094935	0.12211409946458046	0.019027266388055443	2.0	30.342771328060962	214.0	14.28837880045329	4.0	32.92146138377666
EarDia	PZB01067.2	1	123936959	0.3706821719606981	0.5433340803140566	0.0018436946443581004	1.0	5.54821881879343	197.0	14.96759013104543	3.0	20.22617351799833
EarDia	PZA03394.1	1	137862451	0.02522814198032971	0.8739398894580315	1.0757125565756562E-4	1.0	0.3702970464023565	229.0	14.677935723172787	3.0	27.031557822161783
EarDia	PZA02577.1	1	148524993	0.7207481404858008	0.4875077146072979	0.006218411397801207	2.0	10.324288143258627	225.0	14.324404827877627	4.0	24.390947374573102
EarDia	PZA03200.2	1	148694799	1.1545139205777804	0.31719372911844973	0.010508694275246627	2.0	15.307190485217006	211.0	13.258558612750614	4.0	28.921805395477122
EarDia	PZA03200.3	1	148694900	2.3739319780137813	0.09544243909907198	0.020162433356780064	2.0	33.92730877917734	225.0	14.291609487296093	4.0	37.44652417380655
EarDia	PZA03200.1	1	148694930	1.0705527059607458	0.3445586042873127	0.009167324192539373	2.0	15.542038651079338	225.0	14.517770647388586	4.0	31.0621592186734
EarDia	PZA03028.5	1	150749370	3.699676815092685	0.02623507343477138	0.030877941988020706	2.0	52.425603219767936	227.0	14.170319690060431	4.0	44.75108980047867
EarDia	PZA02741.1	1	161072169	1.5738187949938691	0.2095765144238776	0.013676849621451851	2.0	22.61530488211838	220.0	14.369700599621115	4.0	36.43964608126896
EarDia	PZA02963.5	1	173860756	0.08018892924767876	0.7773204943297222	3.7413753504464533E-4	1.0	1.2055579571401722	210.0	15.033970006215911	3.0	21.69945010953249
EarDia	PZB00801.1	1	174183331	4.8897461673562495	0.028014079295944135	0.020638918138156975	1.0	70.47449528004472	227.0	14.412710367366234	3.0	47.65190277446967
EarDia	PZA03581.1	1	175157930	1.9106038549685744	0.16825472542711137	0.008158397749304373	1.0	27.979750850671735	227.0	14.644454305851879	3.0	35.091105918062716
EarDia	PZA03581.2	1	175158066	2.487317079849894	0.11626527409005363	0.01141060734104927	1.0	37.754765806460455	211.0	15.178911491549322	3.0	35.3308520615686
EarDia	PZA03580.2	1	175158899	2.3215517492885582	0.1289845885969083	0.009912324382138493	1.0	33.87549397730254	227.0	14.591746226498598	3.0	35.06208587937787
EarDia	PZA03580.4	1	175158988	2.082706405209523	0.15045877518534026	0.009563731038631998	1.0	31.449277679927036	211.0	15.100197320785208	3.0	34.08279435629796
EarDia	an1.5	1	175504926	0.10355035037532544	0.9016749453100756	9.280359173318666E-4	2.0	1.4333214588932606	218.0	13.841782801295095	4.0	17.856665850896547
EarDia	PZA00455.4	1	179852076	0.814855362044572	0.4440409879135657	0.0072190194652326685	2.0	11.591569821632447	219.0	14.225309621265518	4.0	24.013624065786075
EarDia	PZA00484.5	1	180171012	1.852813801471506	0.15920095805606896	0.015960371458525323	2.0	26.933650425408132	223.0	14.536620141763521	4.0	33.34982988367426
EarDia	PZA02191.1	1	182386577	5.027540228853877	0.007342834647465247	0.04363510698016813	2.0	71.1099124384366	216.0	14.144076268216644	4.0	51.04442715973914
EarDia	PZA03112.1	1	182391102	0.18389900241698143	0.6684632961060861	8.179782938131487E-4	1.0	2.6758302209204885	220.0	14.550542339828374	3.0	23.384526611925896
EarDia	PHM1968.22	1	183647544	0.17130099598353857	0.8426796925030187	0.0015179421575796043	2.0	2.4758500160296535	221.0	14.453214365826419	4.0	16.98835171234043
EarDia	PZA00068.1	1	183831590	0.14256070440597474	0.8672138781703578	0.0012494438127864506	2.0	2.0572580915452363	223.0	14.430751448075872	4.0	18.755156985572285
EarDia	PZB00149.1	1	188047564	2.9997727740747484	0.05175078889683776	0.024829156185879185	2.0	42.741646424951114	230.0	14.248294668963508	4.0	41.437897284182554
EarDia	PZB00149.2	1	188047739	1.9383662637076728	0.14643452277185184	0.017236275522263082	2.0	28.521892206061466	216.0	14.714397758607959	4.0	32.80231573679873
EarDia	PZB00454.2	1	188047850	0.9336273550899352	0.39465620928093836	0.008105729498598885	2.0	13.300538052461206	223.0	14.246088634774397	4.0	26.221091123562587
EarDia	PZD00053.5	1	193887303	4.754887964213487	0.030261313078814304	0.020442615898960317	1.0	69.18099843220716	223.0	14.549448683729501	3.0	46.542935227082275
EarDia	PZD00053.4	1	193887369	0.0067087477641565845	0.934792568640915	2.8746842509932485E-5	1.0	0.09853068239635832	228.0	14.686896252499883	3.0	26.306085275960566
EarDia	PZA00619.3	1	195425179	4.13122597812854	0.017314633164028766	0.03498499584090933	2.0	57.531954273177234	222.0	13.926121344550467	4.0	49.33781165011226
EarDia	PZA03427.1	1	195589422	5.714185971213141	0.017644968302315253	0.02399485377563544	1.0	82.16028811781734	227.0	14.378301394410943	3.0	53.40171114823337
EarDia	PZA03427.2	1	195589541	2.925596401763712	0.0885452553540005	0.01238861413212935	1.0	42.38328126843862	228.0	14.487056807592333	3.0	39.36631720461204
EarDia	PZA02467.10	1	196927608	1.5693663445322952	0.21159373765157902	0.006730065847578509	1.0	22.103424934166014	226.0	14.084299061958864	3.0	33.74301560083586
EarDia	PZA00435.4	1	199755501	0.17386561361660594	0.6770895265341009	7.40485887722471E-4	1.0	2.5321984937017987	229.0	14.564113288586167	3.0	28.15418582880314
EarDia	PZA00435.5	1	199755531	0.21867276579012004	0.640520184522151	9.675607603517268E-4	1.0	3.1874184559565037	218.0	14.576202228199538	3.0	38.890129624100915
EarDia	PZA03074.24	1	201295597	0.1313377484245722	0.7173922466410887	5.739547076790282E-4	1.0	1.8525202761311448	223.0	14.105010161606774	3.0	27.40821882641755
EarDia	PZA03074.27	1	201295773	0.890400627814871	0.3463764118491851	0.0038367543798591935	1.0	12.980562746394298	226.0	14.578339615786044	3.0	29.503222490871092
EarDia	PZA03686.1	1	201677675	2.326469304858564	0.128626344457064	0.010223973140131083	1.0	34.74025667819342	220.0	14.9326090852101	3.0	37.582452488727995
EarDia	PZB00400.1	1	202132005	1.7683471755263562	0.17297761070688253	0.015124260028604241	2.0	25.205993283705766	225.0	14.25398453004744	4.0	31.51011448948259
EarDia	PZB00393.2	1	202135195	0.20585477149685433	0.6504713471043091	8.91310835106772E-4	1.0	2.990316645400526	226.0	14.526341185374081	3.0	24.00396010705587
EarDia	PZB01156.3	1	202381257	2.5314692472765397	0.1131004736235377	0.011700725356453357	1.0	38.30515899049169	210.0	15.131591676139058	3.0	32.036000346101595
EarDia	PZB01077.7	1	202619562	0.031331055317441646	0.8596644888922065	1.3772246609797633E-4	1.0	0.4621671192294343	223.0	14.751086886375992	3.0	22.097864159889166
EarDia	PZB01077.1	1	202619843	0.57422881312652	0.563954840640094	0.004914202016354993	2.0	8.447583735345916	227.0	14.711180529850317	4.0	24.64767488772884
EarDia	PZB01077.3	1	202619995	5.713265522567582E-4	0.9809536795833141	2.7138912265209986E-6	1.0	0.00822273848734767	205.0	14.392361872326063	3.0	26.478713089853045
EarDia	PZB01077.2	1	202620610	0.8229269681137513	0.44053566685314594	0.007472817328942101	2.0	12.0943507002562	213.0	14.696748519468166	4.0	26.621100222580367
EarDia	PZA01216.1	1	203035464	0.9985313585018324	0.3700324424111209	0.00851940947823314	2.0	14.53190712798073	227.0	14.553280679921745	4.0	26.971885102532383
EarDia	PZA00131.14	1	203385274	0.24355742430647265	0.6221256105012805	0.0010475935116027284	1.0	3.5702859385501142	227.0	14.658908258356188	3.0	26.837037478799328
EarDia	PZB00991.1	1	203879850	0.9326464149918033	0.3352223358386709	0.0040780462471154315	1.0	13.482338231336144	223.0	14.456001775822655	3.0	27.463140089200806
EarDia	PZA01391.1	1	204199305	0.19841754286629956	0.6564689519575786	9.388785687860746E-4	1.0	2.863826786370282	206.0	14.433334598342572	3.0	25.665437998815225
EarDia	PHM5480.17	1	204199508	0.8998016005162754	0.3438710252459779	0.003946237162288575	1.0	12.603346936087291	221.0	14.006806532524417	3.0	32.752977725178276
EarDia	PZB00728.1	1	206168095	0.03868583805124511	0.8442491199600864	1.6773491712083195E-4	1.0	0.5620876125362884	226.0	14.529544682261252	3.0	22.456677106173476
EarDia	PZB00728.2	1	206168158	0.41144279344581824	0.5219245085393681	0.0018522594491650847	1.0	6.146392334420398	214.0	14.938631645348769	3.0	40.48477248787973
EarDia	PZA03218.1	1	206590338	0.28785368043051557	0.7501458191174517	0.0024808301020184144	2.0	4.197986954053022	226.0	14.583752925355995	4.0	22.10309683288665
EarDia	PZA03218.2	1	206590497	6.492293478882349	0.011495043965721345	0.027304581639690684	1.0	91.76034563230542	227.0	14.133733468885328	3.0	50.75444198444893
EarDia	PZA01019.1	1	208143724	0.2092367680434479	0.6477980583863521	8.888994279665976E-4	1.0	3.041526270182203	230.0	14.536289671376647	3.0	26.10995351989474
EarDia	PZA03194.2	1	212244300	0.8874504259507295	0.41312130934347957	0.0075390634963026035	2.0	12.695435316927842	228.0	14.305514928709586	4.0	26.562595083048336
EarDia	PZA03194.1	1	212244425	0.06606724412932619	0.7973811663436703	2.8055437414002205E-4	1.0	0.9653717623828015	230.0	14.611957485211473	3.0	26.73110740145542
EarDia	PZA03193.1	1	212307274	0.2524971672778591	0.6158093240769817	0.0010892900580314357	1.0	3.6997302689260323	227.0	14.652561487371795	3.0	23.442895934994493
EarDia	PZA02014.3	1	212557676	0.16498087804738706	0.8480110497744141	0.0014137287869250318	2.0	2.4172682623814126	228.0	14.65180868832027	4.0	19.773353437401056
EarDia	PZA03276.2	1	213323483	0.0031791911114173576	0.9550852484356798	1.3680731892035956E-5	1.0	0.04676251925229735	227.0	14.708936208446284	3.0	26.400472854707612
EarDia	PZA03276.4	1	213323513	1.5438743726881095	0.2153018778466344	0.0064842809945119305	1.0	22.32446753426757	231.0	14.460028567866846	3.0	34.19758794036519
EarDia	PZA03276.3	1	213323599	1.844250994234705	0.16056927687573808	0.016023078009830983	2.0	27.017937937741635	221.0	14.649816116245646	4.0	33.6921611820743
EarDia	PZA03276.1	1	213323899	2.6593206170556285	0.07215717368314456	0.022168303073145847	2.0	38.16104098212918	229.0	14.349921080362503	4.0	39.17883844992991
EarDia	PZA03265.3	1	214745681	1.1940555348057187	0.27565624934106053	0.005046722068824003	1.0	17.260641290702097	230.0	14.455476137892134	3.0	31.80309138156599
EarDia	PZA03265.4	1	214745789	0.43440840107021683	0.5105557672401786	0.0020215833864241257	1.0	6.627950661889827	210.0	15.257418239520876	3.0	24.84530756540501
EarDia	PZA03265.2	1	214746095	0.10315910666420723	0.9020255257742382	8.816054344524199E-4	2.0	1.5093959431646908	228.0	14.631727551479475	4.0	22.0411205611033
EarDia	PZA00289.11	1	215472483	0.02077083696553093	0.9794453203239334	1.8508787461272438E-4	2.0	0.3134924340363341	219.0	15.092912941186373	4.0	20.537601561808174
EarDia	PHM6043.19	1	216927159	6.209049468395985	0.01341886223045527	0.0258025129089427	1.0	88.33797746568735	229.0	14.227294840430403	3.0	55.18954581735352
EarDia	PZB02171.1	1	216988578	0.7434224828703985	0.389472691492442	0.00318130599741566	1.0	10.91293441615744	228.0	14.67931716837773	3.0	27.815753901846165
EarDia	PZA03741.1	1	216989646	0.09024455451640627	0.7641366650234322	3.814118355768013E-4	1.0	1.3131473092739725	231.0	14.55098666407894	3.0	27.193814532033986
EarDia	PZA00369.1	1	219201506	0.13415755846985514	0.7144978610101874	5.724176172915133E-4	1.0	1.9568870293492182	229.0	14.586483621710556	3.0	26.11015823173011
EarDia	PZA03632.3	1	219400051	0.6337601835558311	0.4268038748639287	0.002696373751426512	1.0	9.221071317631413	229.0	14.54978011697556	3.0	29.301646025048285
EarDia	PZA03632.1	1	219400178	0.7328944727071243	0.39285736545941197	0.0031736472240977078	1.0	10.646737813745403	225.0	14.526972449961429	3.0	28.72126732057268
EarDia	PZA03632.2	1	219400314	1.5007233685221808	0.22181864905688078	0.0063768122786092155	1.0	21.83424143041566	229.0	14.549144691414156	3.0	30.750513557896436
EarDia	PZA03631.1	1	219400450	2.681910021728161	0.10286129642878165	0.011255602584585573	1.0	38.74707630434477	230.0	14.44756758818368	3.0	39.84321302306247
EarDia	PZA03630.1	1	219401036	0.5008428346963465	0.47985598900508863	0.002155322906531238	1.0	7.3632185906449195	227.0	14.701655051347851	3.0	26.339724737027456
EarDia	PZA03630.2	1	219401367	0.001781129386538452	0.9663733032619279	7.593859848338838E-6	1.0	0.02611740028260101	229.0	14.663393058355547	3.0	27.120556866014187
EarDia	PZA03443.1	1	222014810	0.38160679540130754	0.5374075605748307	0.0017533809657439999	1.0	5.82962627818597	212.0	15.276526383801379	3.0	28.722663494233682
EarDia	PHM15871.11	1	222427156	0.35673275255270237	0.7003478133038991	0.0030349512921925867	2.0	5.2013828098172326	229.0	14.580614683112954	4.0	22.17353041224783
EarDia	PZA02117.1	1	223466480	0.8163245034320021	0.4433818340514991	0.007113292851647488	2.0	12.059248312113823	221.0	14.772615867114332	4.0	31.46880332233502
EarDia	PZA00403.5	1	223466873	1.0484685175800568	0.3522029383204715	0.0091408299337922	2.0	15.337371245695067	222.0	14.62835649190007	4.0	27.07472138793969
EarDia	PZB01979.2	1	224421551	0.18302397371359244	0.6692076505090392	8.156890483796811E-4	1.0	2.768008257285601	219.0	15.123746912069324	3.0	27.119849278781505
EarDia	PZB01979.3	1	224421962	3.3652875660903527	0.06800559127249024	0.015555691149299281	1.0	50.738366682532615	209.0	15.07697802523256	3.0	36.87843500125367
EarDia	PZA00658.21	1	224518409	0.7641489555259788	0.38304626704928946	0.003573421233543977	1.0	11.301589315355159	207.0	14.789772640042479	3.0	33.73248961704379
EarDia	PZA00658.19	1	224518576	0.07280312125651937	0.7875632787412483	3.405438413744953E-4	1.0	1.0351790310601245	210.0	14.2188825587945	3.0	17.938879562925496
EarDia	PHM2478.22	1	226781494	0.23672226461970564	0.7894085136902672	0.002072143144188307	2.0	3.440429099269977	223.0	14.533610113932575	4.0	19.913261614325506
EarDia	PZA00664.3	1	227542648	2.548195438225045	0.08045866941324278	0.021468593908911444	2.0	36.09156238943365	227.0	14.16357703495983	4.0	36.78351969848961
EarDia	umc128.2	1	227602208	0.535122354866029	0.5863648460634037	0.00478144978306226	2.0	7.5061018700484965	218.0	14.026888994251964	4.0	20.453581760231486
EarDia	PZA03001.15	1	231037305	0.013499355508998436	0.9865921406535537	1.1569567550999326E-4	2.0	0.19593175964882903	228.0	14.514156584603192	4.0	19.447971890285885
EarDia	PZA03001.9	1	231037458	0.033017692126007865	0.9675261081123423	2.850431683854187E-4	2.0	0.4816875777723908	226.0	14.588771860070983	4.0	20.67233474577074
EarDia	PZB01647.1	1	231039372	0.5709626145085039	0.5657800363886372	0.004825182166872418	2.0	8.306211800694655	230.0	14.547733230913567	4.0	24.220179972054325
EarDia	PZB00011.1	1	233401031	0.06363199291245807	0.8010731270455329	2.733829946599876E-4	1.0	0.9321343037149745	227.0	14.648830895448482	3.0	28.114450537294033
EarDia	PZB00116.1	1	233401072	0.006207527668813804	0.937270158866053	2.6478196136247437E-5	1.0	0.0910994767664306	229.0	14.675645704183996	3.0	26.608025501437776
EarDia	PZB00011.6	1	233401162	0.35960163778002197	0.5493589987968144	0.001625252063978757	1.0	5.484174558745963	215.0	15.250694053014241	3.0	31.818004322487468
EarDia	PZB00116.2	1	233401241	0.11547110795364338	0.7343107769265209	4.923068768853984E-4	1.0	1.6938049201689864	229.0	14.668646990457347	3.0	27.142260649238626
EarDia	PZA00381.3	1	237639087	0.6810629570881269	0.41009118652170395	0.002936472836083833	1.0	9.948960919450656	226.0	14.607990077726834	3.0	28.886423233065216
EarDia	id1.6	1	238902012	0.1498671940630942	0.8609089184304796	0.0013105591287950397	2.0	2.202586448262082	223.0	14.696921911641258	4.0	20.96979063205663
EarDia	id1.3	1	238902078	0.09237311388838883	0.9117991486752278	7.951985736785866E-4	2.0	1.3551086705474518	227.0	14.669946843892063	4.0	19.537295508213788
EarDia	id1.2	1	238902091	0.04119053727787324	0.9596534668140808	3.555587032696281E-4	2.0	0.5914721840213133	226.0	14.359419010031722	4.0	20.443221271986317
EarDia	PZB02144.4	1	238902135	0.16197917848098775	0.6877425598942923	7.392157130304269E-4	1.0	2.4737763333346265	214.0	15.272187181916006	3.0	26.079899976553406
EarDia	PZB02144.5	1	238902252	0.02210435097328997	0.8819412484195508	9.481286347559045E-5	1.0	0.31850560807970396	228.0	14.409181634175717	3.0	24.67151965500504
EarDia	an1.4	1	240498509	1.1029924240499418	0.3336406834299152	0.009368283534801193	2.0	16.01876858592823	228.0	14.52300871397728	4.0	27.135331418706414
EarDia	PZB00148.3	1	240498948	13.199500849709882	3.472173324189001E-4	0.05446037039848717	1.0	184.00664979859994	224.0	13.940424861038917	3.0	85.3568235214002
EarDia	PZB00425.1	1	240499513	4.841182476037343	0.008735600058433922	0.03998273302977221	2.0	68.15732694449866	226.0	14.078652742766998	4.0	56.89063770841801
EarDia	PZB00237.2	1	240501065	6.197155710310894	0.0024081894319556542	0.05202081659909592	2.0	86.12192928934633	220.0	13.897009098231264	4.0	63.42860365829836
EarDia	PZB00237.1	1	240501138	10.242688056207752	0.0015860998162309315	0.045487943434829876	1.0	144.7340505558641	209.0	14.13047529726785	3.0	76.18064052230754
EarDia	PZA03301.2	1	240574247	0.5530834538059896	0.4578228807140623	0.002354805591414309	1.0	8.065207929588269	229.0	14.58226217777504	3.0	28.553814257645627
EarDia	PZA03301.5	1	240574310	6.2673090649651	0.013002426618760908	0.026275522796601395	1.0	89.76201737965312	227.0	14.322257997683886	3.0	55.01043771006562
EarDia	PZA03301.3	1	240574367	2.5228169036123025	0.08255242417269026	0.02183162108862136	2.0	35.92260180063681	220.0	14.239083997416115	4.0	39.56990369045138
EarDia	PZA03666.3	1	241424828	0.14848173146824017	0.700359463263716	6.505763586884686E-4	1.0	2.1845720216374502	222.0	14.712732671121389	3.0	30.55863634767987
